订单编号,客户ID,客户名称,客户编号,客户省份,销售代表ID,下单日期,预计送货日期,实际送货日期,产品ID,产品名称,数量, 单价 ,金额
SO50692,29573,甘肃29573自行车销售有限公司,10-4020-000168,甘肃,213,4/30/16,5/12/16,5/5/16,743,山地自行车,3,1242.8518,3728.5554
SO50693,29559,福建29559自行车销售有限公司,10-4020-000254,福建,211,4/30/16,5/12/16,5/7/16,705,冬用手套,8,22.794,182.352
SO50693,29559,福建29559自行车销售有限公司,10-4020-000254,福建,211,4/30/16,5/12/16,5/11/16,708,耳机,5,74.838,374.19
SO50693,29559,福建29559自行车销售有限公司,10-4020-000254,福建,211,4/30/16,5/12/16,5/9/16,731,帽子,8,5.1865,41.492
SO50693,29559,福建29559自行车销售有限公司,10-4020-000254,福建,211,4/30/16,5/12/16,5/13/16,732,迷你气筒,4,11.994,47.976
SO50693,29559,福建29559自行车销售有限公司,10-4020-000254,福建,211,4/30/16,5/12/16,5/11/16,733,男士背带短裤,16,53.994,863.904
SO50693,29559,福建29559自行车销售有限公司,10-4020-000254,福建,211,4/30/16,5/12/16,5/6/16,734,男士运动短裤,9,35.994,323.946
SO50693,29559,福建29559自行车销售有限公司,10-4020-000254,福建,211,4/30/16,5/12/16,5/5/16,735,女士紧身衣,21,44.994,944.874
SO50693,29559,福建29559自行车销售有限公司,10-4020-000254,福建,211,4/30/16,5/12/16,5/7/16,740,前叉,9,137.694,1239.246
SO50693,29559,福建29559自行车销售有限公司,10-4020-000254,福建,211,4/30/16,5/12/16,5/6/16,743,山地自行车,20,1242.8518,24857.036
SO50693,29559,福建29559自行车销售有限公司,10-4020-000254,福建,211,4/30/16,5/12/16,5/4/16,744,山地自行车车把,2,33.7745,67.549
SO50693,29559,福建29559自行车销售有限公司,10-4020-000254,福建,211,4/30/16,5/12/16,5/5/16,745,山地自行车车架,10,744.2727,7442.727
SO50693,29559,福建29559自行车销售有限公司,10-4020-000254,福建,211,4/30/16,5/12/16,5/12/16,748,山地自行车后轮,12,196.329,2355.948
SO50693,29559,福建29559自行车销售有限公司,10-4020-000254,福建,211,4/30/16,5/12/16,5/13/16,750,山地自行车前轮,4,36.447,145.788
SO50693,29559,福建29559自行车销售有限公司,10-4020-000254,福建,211,4/30/16,5/12/16,5/2/16,756,夏用手套,13,14.1289,183.6757
SO50693,29559,福建29559自行车销售有限公司,10-4020-000254,福建,211,4/30/16,5/12/16,5/1/16,757,线缆锁,4,15,60
SO50693,29559,福建29559自行车销售有限公司,10-4020-000254,福建,211,4/30/16,5/12/16,5/1/16,758,运动头盔,19,20.1865,383.5435
SO50693,29559,福建29559自行车销售有限公司,10-4020-000254,福建,211,4/30/16,5/12/16,5/5/16,759,长袖运动衫,15,28.8404,432.606
SO50694,29639,内蒙古29639自行车销售有限公司,10-4020-000155,内蒙古,208,4/30/16,5/12/16,5/3/16,709,公路自行车,105,1466.01,153931.05
SO50694,29639,内蒙古29639自行车销售有限公司,10-4020-000155,内蒙古,208,4/30/16,5/12/16,5/12/16,710,公路自行车车把,2,65.6018,131.2036
SO50694,29639,内蒙古29639自行车销售有限公司,10-4020-000155,内蒙古,208,4/30/16,5/12/16,5/5/16,711,公路自行车车架,32,324.4527,10382.4864
SO50694,29639,内蒙古29639自行车销售有限公司,10-4020-000155,内蒙古,208,4/30/16,5/12/16,5/5/16,713,公路自行车后轮,4,67.539,270.156
SO50694,29639,内蒙古29639自行车销售有限公司,10-4020-000155,内蒙古,208,4/30/16,5/12/16,5/6/16,715,公路自行车前轮,7,198.036,1386.252
SO50694,29639,内蒙古29639自行车销售有限公司,10-4020-000155,内蒙古,208,4/30/16,5/12/16,5/4/16,731,帽子,7,5.1865,36.3055
SO50694,29639,内蒙古29639自行车销售有限公司,10-4020-000155,内蒙古,208,4/30/16,5/12/16,5/14/16,732,迷你气筒,4,11.994,47.976
SO50694,29639,内蒙古29639自行车销售有限公司,10-4020-000155,内蒙古,208,4/30/16,5/12/16,5/6/16,733,男士背带短裤,10,53.994,539.94
SO50694,29639,内蒙古29639自行车销售有限公司,10-4020-000155,内蒙古,208,4/30/16,5/12/16,5/12/16,734,男士运动短裤,8,35.994,287.952
SO50694,29639,内蒙古29639自行车销售有限公司,10-4020-000155,内蒙古,208,4/30/16,5/12/16,5/1/16,735,女士紧身衣,17,44.994,764.898
SO50694,29639,内蒙古29639自行车销售有限公司,10-4020-000155,内蒙古,208,4/30/16,5/12/16,5/10/16,756,夏用手套,10,14.1289,141.289
SO50694,29639,内蒙古29639自行车销售有限公司,10-4020-000155,内蒙古,208,4/30/16,5/12/16,5/9/16,757,线缆锁,7,15,105
SO50694,29639,内蒙古29639自行车销售有限公司,10-4020-000155,内蒙古,208,4/30/16,5/12/16,5/10/16,758,运动头盔,21,20.1865,423.9165
SO50694,29639,内蒙古29639自行车销售有限公司,10-4020-000155,内蒙古,208,4/30/16,5/12/16,5/6/16,759,长袖运动衫,17,28.8404,490.2868
SO50695,29535,湖南29535自行车销售有限公司,10-4020-000291,湖南,210,4/30/16,5/12/16,5/1/16,745,山地自行车车架,2,209.256,418.512
SO50696,29486,天津29486自行车销售有限公司,10-4020-000579,天津,208,4/30/16,5/12/16,5/7/16,709,公路自行车,53,1466.01,77698.53
SO50696,29486,天津29486自行车销售有限公司,10-4020-000579,天津,208,4/30/16,5/12/16,5/9/16,710,公路自行车车把,2,65.6018,131.2036
SO50696,29486,天津29486自行车销售有限公司,10-4020-000579,天津,208,4/30/16,5/12/16,5/7/16,711,公路自行车车架,19,324.4527,6164.6013
SO50696,29486,天津29486自行车销售有限公司,10-4020-000579,天津,208,4/30/16,5/12/16,5/4/16,715,公路自行车前轮,3,198.036,594.108
SO50696,29486,天津29486自行车销售有限公司,10-4020-000579,天津,208,4/30/16,5/12/16,5/3/16,732,迷你气筒,3,11.994,35.982
SO50696,29486,天津29486自行车销售有限公司,10-4020-000579,天津,208,4/30/16,5/12/16,5/3/16,733,男士背带短裤,8,53.994,431.952
SO50696,29486,天津29486自行车销售有限公司,10-4020-000579,天津,208,4/30/16,5/12/16,5/15/16,734,男士运动短裤,5,35.994,179.97
SO50696,29486,天津29486自行车销售有限公司,10-4020-000579,天津,208,4/30/16,5/12/16,5/4/16,757,线缆锁,5,15,75
SO50696,29486,天津29486自行车销售有限公司,10-4020-000579,天津,208,4/30/16,5/12/16,5/12/16,759,长袖运动衫,9,28.8404,259.5636
SO50697,29856,吉林29856自行车销售有限公司,10-4020-000571,吉林,207,4/30/16,5/12/16,5/8/16,705,冬用手套,3,22.794,68.382
SO50697,29856,吉林29856自行车销售有限公司,10-4020-000571,吉林,207,4/30/16,5/12/16,5/4/16,731,帽子,7,5.1865,36.3055
SO50697,29856,吉林29856自行车销售有限公司,10-4020-000571,吉林,207,4/30/16,5/12/16,5/15/16,735,女士紧身衣,6,44.994,269.964
SO50697,29856,吉林29856自行车销售有限公司,10-4020-000571,吉林,207,4/30/16,5/12/16,5/4/16,743,山地自行车,6,1229.4589,7376.7534
SO50697,29856,吉林29856自行车销售有限公司,10-4020-000571,吉林,207,4/30/16,5/12/16,5/10/16,759,长袖运动衫,4,28.8404,115.3616
SO50698,29770,浙江29770自行车销售有限公司,10-4020-000010,浙江,204,4/30/16,5/12/16,5/10/16,705,冬用手套,13,22.794,296.322
SO50698,29770,浙江29770自行车销售有限公司,10-4020-000010,浙江,204,4/30/16,5/12/16,5/7/16,743,山地自行车,17,1242.8518,21128.4806
SO50698,29770,浙江29770自行车销售有限公司,10-4020-000010,浙江,204,4/30/16,5/12/16,5/9/16,744,山地自行车车把,2,65.6018,131.2036
SO50698,29770,浙江29770自行车销售有限公司,10-4020-000010,浙江,204,4/30/16,5/12/16,5/2/16,745,山地自行车车架,12,744.2727,8931.2724
SO50698,29770,浙江29770自行车销售有限公司,10-4020-000010,浙江,204,4/30/16,5/12/16,5/1/16,748,山地自行车后轮,5,196.329,981.645
SO50698,29770,浙江29770自行车销售有限公司,10-4020-000010,浙江,204,4/30/16,5/12/16,5/12/16,750,山地自行车前轮,4,125.415,501.66
SO50699,29649,北京29649自行车销售有限公司,10-4020-000588,北京,205,4/30/16,5/12/16,5/15/16,705,冬用手套,22,22.794,501.468
SO50699,29649,北京29649自行车销售有限公司,10-4020-000588,北京,205,4/30/16,5/12/16,5/9/16,731,帽子,2,5.1865,10.373
SO50699,29649,北京29649自行车销售有限公司,10-4020-000588,北京,205,4/30/16,5/12/16,5/5/16,733,男士背带短裤,8,53.994,431.952
SO50699,29649,北京29649自行车销售有限公司,10-4020-000588,北京,205,4/30/16,5/12/16,5/7/16,735,女士紧身衣,7,44.994,314.958
SO50699,29649,北京29649自行车销售有限公司,10-4020-000588,北京,205,4/30/16,5/12/16,5/6/16,743,山地自行车,23,1242.8518,28585.5914
SO50699,29649,北京29649自行车销售有限公司,10-4020-000588,北京,205,4/30/16,5/12/16,5/6/16,744,山地自行车车把,2,33.7745,67.549
SO50699,29649,北京29649自行车销售有限公司,10-4020-000588,北京,205,4/30/16,5/12/16,5/10/16,745,山地自行车车架,10,744.2727,7442.727
SO50699,29649,北京29649自行车销售有限公司,10-4020-000588,北京,205,4/30/16,5/12/16,5/6/16,748,山地自行车后轮,6,196.329,1177.974
SO50699,29649,北京29649自行车销售有限公司,10-4020-000588,北京,205,4/30/16,5/12/16,5/14/16,750,山地自行车前轮,3,36.447,109.341
SO50699,29649,北京29649自行车销售有限公司,10-4020-000588,北京,205,4/30/16,5/12/16,5/7/16,756,夏用手套,2,14.1289,28.2578
SO50699,29649,北京29649自行车销售有限公司,10-4020-000588,北京,205,4/30/16,5/12/16,5/11/16,758,运动头盔,15,20.1865,302.7975
SO50699,29649,北京29649自行车销售有限公司,10-4020-000588,北京,205,4/30/16,5/12/16,5/11/16,759,长袖运动衫,6,28.8404,173.0424
SO50700,29864,浙江29864自行车销售有限公司,10-4020-000262,浙江,204,4/30/16,5/12/16,5/2/16,731,帽子,1,5.1865,5.1865
SO50700,29864,浙江29864自行车销售有限公司,10-4020-000262,浙江,204,4/30/16,5/12/16,5/10/16,735,女士紧身衣,2,44.994,89.988
SO50700,29864,浙江29864自行车销售有限公司,10-4020-000262,浙江,204,4/30/16,5/12/16,5/10/16,759,长袖运动衫,3,28.8404,86.5212
SO50701,29882,广西29882自行车销售有限公司,10-4020-000225,广西,209,4/30/16,5/12/16,5/7/16,710,公路自行车车把,2,65.6018,131.2036
SO50701,29882,广西29882自行车销售有限公司,10-4020-000225,广西,209,4/30/16,5/12/16,5/13/16,711,公路自行车车架,2,202.332,404.664
SO50701,29882,广西29882自行车销售有限公司,10-4020-000225,广西,209,4/30/16,5/12/16,5/13/16,733,男士背带短裤,4,53.994,215.976
SO50701,29882,广西29882自行车销售有限公司,10-4020-000225,广西,209,4/30/16,5/12/16,5/6/16,757,线缆锁,1,15,15
SO50701,29882,广西29882自行车销售有限公司,10-4020-000225,广西,209,4/30/16,5/12/16,5/11/16,759,长袖运动衫,1,28.8404,28.8404
SO50702,29938,辽宁29938自行车销售有限公司,10-4020-000187,辽宁,207,4/30/16,5/12/16,5/14/16,705,冬用手套,10,22.794,227.94
SO50702,29938,辽宁29938自行车销售有限公司,10-4020-000187,辽宁,207,4/30/16,5/12/16,5/9/16,708,耳机,4,61.374,245.496
SO50702,29938,辽宁29938自行车销售有限公司,10-4020-000187,辽宁,207,4/30/16,5/12/16,5/7/16,740,前叉,3,137.694,413.082
SO50702,29938,辽宁29938自行车销售有限公司,10-4020-000187,辽宁,207,4/30/16,5/12/16,5/3/16,743,山地自行车,25,1242.8518,31071.295
SO50702,29938,辽宁29938自行车销售有限公司,10-4020-000187,辽宁,207,4/30/16,5/12/16,5/6/16,744,山地自行车车把,3,24.2945,72.8835
SO50702,29938,辽宁29938自行车销售有限公司,10-4020-000187,辽宁,207,4/30/16,5/12/16,5/15/16,745,山地自行车车架,14,744.2727,10419.8178
SO50702,29938,辽宁29938自行车销售有限公司,10-4020-000187,辽宁,207,4/30/16,5/12/16,5/4/16,748,山地自行车后轮,8,141.615,1132.92
SO50702,29938,辽宁29938自行车销售有限公司,10-4020-000187,辽宁,207,4/30/16,5/12/16,5/7/16,750,山地自行车前轮,3,36.447,109.341
SO50703,29707,广东29707自行车销售有限公司,10-4020-000090,广东,212,4/30/16,5/12/16,5/12/16,709,公路自行车,78,1466.01,114348.78
SO50703,29707,广东29707自行车销售有限公司,10-4020-000090,广东,212,4/30/16,5/12/16,5/13/16,711,公路自行车车架,29,324.4527,9409.1283
SO50703,29707,广东29707自行车销售有限公司,10-4020-000090,广东,212,4/30/16,5/12/16,5/5/16,713,公路自行车后轮,3,67.539,202.617
SO50703,29707,广东29707自行车销售有限公司,10-4020-000090,广东,212,4/30/16,5/12/16,5/13/16,715,公路自行车前轮,4,198.036,792.144
SO50703,29707,广东29707自行车销售有限公司,10-4020-000090,广东,212,4/30/16,5/12/16,5/6/16,731,帽子,2,5.1865,10.373
SO50703,29707,广东29707自行车销售有限公司,10-4020-000090,广东,212,4/30/16,5/12/16,5/8/16,732,迷你气筒,2,11.994,23.988
SO50703,29707,广东29707自行车销售有限公司,10-4020-000090,广东,212,4/30/16,5/12/16,5/7/16,733,男士背带短裤,13,53.994,701.922
SO50703,29707,广东29707自行车销售有限公司,10-4020-000090,广东,212,4/30/16,5/12/16,5/15/16,734,男士运动短裤,12,35.994,431.928
SO50703,29707,广东29707自行车销售有限公司,10-4020-000090,广东,212,4/30/16,5/12/16,5/3/16,735,女士紧身衣,14,44.994,629.916
SO50703,29707,广东29707自行车销售有限公司,10-4020-000090,广东,212,4/30/16,5/12/16,5/9/16,756,夏用手套,14,14.1289,197.8046
SO50703,29707,广东29707自行车销售有限公司,10-4020-000090,广东,212,4/30/16,5/12/16,5/4/16,757,线缆锁,10,15,150
SO50703,29707,广东29707自行车销售有限公司,10-4020-000090,广东,212,4/30/16,5/12/16,5/7/16,758,运动头盔,24,20.1865,484.476
SO50703,29707,广东29707自行车销售有限公司,10-4020-000090,广东,212,4/30/16,5/12/16,5/6/16,759,长袖运动衫,8,28.8404,230.7232
SO50704,29746,天津29746自行车销售有限公司,10-4020-000575,天津,208,4/30/16,5/12/16,5/1/16,709,公路自行车,8,1466.01,11728.08
SO50704,29746,天津29746自行车销售有限公司,10-4020-000575,天津,208,4/30/16,5/12/16,5/4/16,710,公路自行车车把,1,65.6018,65.6018
SO50704,29746,天津29746自行车销售有限公司,10-4020-000575,天津,208,4/30/16,5/12/16,5/1/16,711,公路自行车车架,6,780.8182,4684.9092
SO50704,29746,天津29746自行车销售有限公司,10-4020-000575,天津,208,4/30/16,5/12/16,5/3/16,715,公路自行车前轮,2,149.031,298.062
SO50705,29663,青海29663自行车销售有限公司,10-4020-000147,青海,213,4/30/16,5/12/16,5/7/16,709,公路自行车,22,469.794,10335.468
SO50705,29663,青海29663自行车销售有限公司,10-4020-000147,青海,213,4/30/16,5/12/16,5/8/16,713,公路自行车后轮,5,67.539,337.695
SO50705,29663,青海29663自行车销售有限公司,10-4020-000147,青海,213,4/30/16,5/12/16,5/10/16,735,女士紧身衣,2,44.994,89.988
SO50706,29592,四川29592自行车销售有限公司,10-4020-000216,四川,214,4/30/16,5/12/16,5/15/16,709,公路自行车,19,469.794,8926.086
SO50706,29592,四川29592自行车销售有限公司,10-4020-000216,四川,214,4/30/16,5/12/16,5/1/16,711,公路自行车车架,1,324.4527,324.4527
SO50706,29592,四川29592自行车销售有限公司,10-4020-000216,四川,214,4/30/16,5/12/16,5/1/16,713,公路自行车后轮,4,67.539,270.156
SO50706,29592,四川29592自行车销售有限公司,10-4020-000216,四川,214,4/30/16,5/12/16,5/13/16,735,女士紧身衣,7,44.994,314.958
SO50706,29592,四川29592自行车销售有限公司,10-4020-000216,四川,214,4/30/16,5/12/16,5/8/16,758,运动头盔,1,20.1865,20.1865
SO50706,29592,四川29592自行车销售有限公司,10-4020-000216,四川,214,4/30/16,5/12/16,5/15/16,759,长袖运动衫,2,28.8404,57.6808
SO50707,29975,北京29975自行车销售有限公司,10-4020-000649,北京,205,4/30/16,5/12/16,5/11/16,709,公路自行车,7,469.794,3288.558
SO50707,29975,北京29975自行车销售有限公司,10-4020-000649,北京,205,4/30/16,5/12/16,5/1/16,711,公路自行车车架,1,324.4527,324.4527
SO50707,29975,北京29975自行车销售有限公司,10-4020-000649,北京,205,4/30/16,5/12/16,5/1/16,713,公路自行车后轮,1,67.539,67.539
SO50707,29975,北京29975自行车销售有限公司,10-4020-000649,北京,205,4/30/16,5/12/16,5/10/16,758,运动头盔,2,20.1865,40.373
SO50708,30037,辽宁30037自行车销售有限公司,10-4020-000613,辽宁,207,4/30/16,5/12/16,5/9/16,705,冬用手套,11,22.794,250.734
SO50708,30037,辽宁30037自行车销售有限公司,10-4020-000613,辽宁,207,4/30/16,5/12/16,5/1/16,731,帽子,3,5.1865,15.5595
SO50708,30037,辽宁30037自行车销售有限公司,10-4020-000613,辽宁,207,4/30/16,5/12/16,5/3/16,735,女士紧身衣,1,44.994,44.994
SO50708,30037,辽宁30037自行车销售有限公司,10-4020-000613,辽宁,207,4/30/16,5/12/16,5/12/16,743,山地自行车,4,1242.8518,4971.4072
SO50708,30037,辽宁30037自行车销售有限公司,10-4020-000613,辽宁,207,4/30/16,5/12/16,5/10/16,759,长袖运动衫,1,28.8404,28.8404
SO50709,29494,宁夏29494自行车销售有限公司,10-4020-000551,宁夏,213,4/30/16,5/12/16,5/12/16,743,山地自行车,2,1229.4589,2458.9178
SO50710,29959,海南29959自行车销售有限公司,10-4020-000030,海南,209,4/30/16,5/12/16,5/6/16,709,公路自行车,1,600.2625,600.2625
SO50710,29959,海南29959自行车销售有限公司,10-4020-000030,海南,209,4/30/16,5/12/16,5/6/16,711,公路自行车车架,1,183.9382,183.9382
SO50711,29536,江西29536自行车销售有限公司,10-4020-000288,江西,203,4/30/16,5/12/16,5/6/16,733,男士背带短裤,4,53.994,215.976
SO50711,29536,江西29536自行车销售有限公司,10-4020-000288,江西,203,4/30/16,5/12/16,5/8/16,750,山地自行车前轮,1,180.129,180.129
SO50711,29536,江西29536自行车销售有限公司,10-4020-000288,江西,203,4/30/16,5/12/16,5/6/16,759,长袖运动衫,3,28.8404,86.5212
SO50712,29651,北京29651自行车销售有限公司,10-4020-000418,北京,205,4/30/16,5/12/16,5/14/16,709,公路自行车,53,1466.01,77698.53
SO50712,29651,北京29651自行车销售有限公司,10-4020-000418,北京,205,4/30/16,5/12/16,5/3/16,711,公路自行车车架,5,324.4527,1622.2635
SO50712,29651,北京29651自行车销售有限公司,10-4020-000418,北京,205,4/30/16,5/12/16,5/14/16,713,公路自行车后轮,2,67.539,135.078
SO50712,29651,北京29651自行车销售有限公司,10-4020-000418,北京,205,4/30/16,5/12/16,5/15/16,715,公路自行车前轮,3,198.036,594.108
SO50712,29651,北京29651自行车销售有限公司,10-4020-000418,北京,205,4/30/16,5/12/16,5/13/16,731,帽子,4,5.1865,20.746
SO50712,29651,北京29651自行车销售有限公司,10-4020-000418,北京,205,4/30/16,5/12/16,5/1/16,732,迷你气筒,5,11.994,59.97
SO50712,29651,北京29651自行车销售有限公司,10-4020-000418,北京,205,4/30/16,5/12/16,5/2/16,733,男士背带短裤,3,53.994,161.982
